Time,Generated,From grid,C
2024-02-28 03:00:00,28.8,155,184
2024-02-28 03:30:00,30.6,157,188
2024-02-28 04:00:00,32.4,159,191
2024-02-28 04:30:00,34.2,245,279
2024-02-28 05:00:00,36,236,272
2024-02-28 05:30:00,37.8,160,198
2024-02-28 06:00:00,39.6,4177,4217
2024-02-28 06:30:00,41.4,2741,2782
2024-02-28 07:00:00,43.2,3315,3358
2024-02-28 07:30:00,45,3235,3280
2024-02-28 08:00:00,120,5093,5213
2024-02-28 08:30:00,310,5020,5330
2024-02-28 09:00:00,1389,1643,3032
2024-02-28 09:30:00,1919,374,2293
2024-02-28 10:00:00,2320,-437,1883
2024-02-28 10:30:00,2974,-976,1998
2024-02-28 11:00:00,3363,-1321,2042
2024-02-28 11:30:00,3661,-1635,2026
2024-02-28 12:00:00,3879,-1464,2415
2024-02-28 12:30:00,4067,-1664,2403
2024-02-28 13:00:00,4054,-1480,2574
2024-02-28 13:30:00,4050,-1478,2572
2024-02-28 14:00:00,3370,-852,2518
2024-02-28 14:30:00,3669,252,3921
2024-02-28 15:00:00,3374,730,4104
2024-02-28 15:30:00,3031,-382,2649
2024-02-28 16:00:00,2202,-1619,583
2024-02-28 16:30:00,2033,-1537,496
2024-02-28 17:00:00,1402,157,1559
2024-02-28 17:30:00,783,-360,423
2024-02-28 18:00:00,137,402,539
2024-02-28 18:30:00,3,708,711
2024-02-28 19:00:00,0,669,669
2024-02-28 19:30:00,3.64,2907,2911
2024-02-28 20:00:00,7.28,761,768
2024-02-28 20:30:00,10.9,2342,2353
2024-02-28 21:00:00,14.6,1035,1050
2024-02-28 21:30:00,18.2,945,963
2024-02-28 22:00:00,21.8,3186,3208
2024-02-28 22:30:00,25.5,2423,2448
2024-02-28 23:00:00,29.1,322,351
2024-02-28 23:30:00,32.8,387,420
2024-02-29 00:00:00,36.4,250,286
2024-02-29 00:30:00,40,152,192
2024-02-29 01:00:00,43.7,152,196
2024-02-29 01:30:00,47.3,148,195
2024-02-29 02:00:00,51,156,207
2024-02-29 02:30:00,54.6,237,292
2024-02-29 03:00:00,58.2,232,290
2024-02-29 03:30:00,61.9,159,221
2024-02-29 04:00:00,65.5,158,224
2024-02-29 04:30:00,69.2,155,224
2024-02-29 05:00:00,72.8,248,321
2024-02-29 05:30:00,76.4,237,313
2024-02-29 06:00:00,80.1,2152,2232
2024-02-29 06:30:00,83.7,3424,3508
2024-02-29 07:00:00,87.4,3106,3193
2024-02-29 07:30:00,91,3719,3810
2024-02-29 08:00:00,251,3121,3372
2024-02-29 08:30:00,656,5267,5923
2024-02-29 09:00:00,1357,4935,6292
2024-02-29 09:30:00,1901,607,2508
2024-02-29 10:00:00,2483,-600,1883
2024-02-29 10:30:00,1733,-584,1149
2024-02-29 11:00:00,3310,-1361,1949
2024-02-29 11:30:00,3683,-1619,2064
2024-02-29 12:00:00,3881,-3349,532
2024-02-29 12:30:00,4097,-2101,1996
2024-02-29 13:00:00,4099,-302,3797
2024-02-29 13:30:00,4027,-782,3245
2024-02-29 14:00:00,3862,616,4478
2024-02-29 14:30:00,667,3178,3845
2024-02-29 15:00:00,2496,830,3326
2024-02-29 15:30:00,3115,-1354,1761
2024-02-29 16:00:00,2661,-2358,303
2024-02-29 16:30:00,1381,-1194,187
2024-02-29 17:00:00,1710,-1544,166
2024-02-29 17:30:00,763,554,1317
2024-02-29 18:00:00,168,248,416
2024-02-29 18:30:00,3,562,565
2024-02-29 19:00:00,0,1812,1812
2024-02-29 19:30:00,,673,
2024-02-29 20:00:00,,615,
2024-02-29 20:30:00,,475,
2024-02-29 21:00:00,,1871,
2024-02-29 21:30:00,,669,
2024-02-29 22:00:00,,653,
2024-02-29 22:30:00,,660,
2024-02-29 23:00:00,,1112,
2024-02-29 23:30:00,,361,
